datetime,symbol,open,high,low,close,volume
2021-09-27 08:45:00,NSE:NIFTY1!,17892.0,17894.95,17831.25,17856.5,1207600.0
2021-09-27 09:45:00,NSE:NIFTY1!,17855.5,17879.95,17806.0,17876.95,1058550.0
2021-09-27 10:45:00,NSE:NIFTY1!,17877.1,17890.8,17855.5,17888.4,624300.0
2021-09-27 11:45:00,NSE:NIFTY1!,17889.9,17902.1,17871.0,17880.4,469200.0
2021-09-27 12:45:00,NSE:NIFTY1!,17880.4,17888.0,17820.05,17855.9,834750.0
2021-09-27 13:45:00,NSE:NIFTY1!,17853.05,17866.25,17847.05,17862.0,344850.0
2021-09-28 07:45:00,NSE:NIFTY1!,17880.05,17903.9,17821.25,17868.95,1280200.0
2021-09-28 08:45:00,NSE:NIFTY1!,17868.95,17875.0,17791.0,17794.6,1196600.0
2021-09-28 09:45:00,NSE:NIFTY1!,17792.45,17833.8,17720.0,17729.6,1827550.0
2021-09-28 10:45:00,NSE:NIFTY1!,17728.95,17732.95,17623.0,17627.05,2210700.0
2021-09-28 11:45:00,NSE:NIFTY1!,17628.35,17689.9,17607.7,17619.05,1830950.0
2021-09-28 12:45:00,NSE:NIFTY1!,17618.0,17775.0,17586.25,17768.0,2800400.0
2021-09-28 13:45:00,NSE:NIFTY1!,17770.15,17777.65,17726.85,17730.95,863000.0
2021-09-29 07:45:00,NSE:NIFTY1!,17669.0,17689.0,17613.05,17667.1,2031450.0
2021-09-29 08:45:00,NSE:NIFTY1!,17667.0,17690.25,17617.8,17658.1,1078950.0
2021-09-29 09:45:00,NSE:NIFTY1!,17660.35,17683.0,17638.4,17654.15,829150.0
2021-09-29 10:45:00,NSE:NIFTY1!,17655.0,17709.0,17640.35,17709.0,1069350.0
2021-09-29 11:45:00,NSE:NIFTY1!,17711.85,17749.35,17694.25,17745.85,1464650.0
2021-09-29 12:45:00,NSE:NIFTY1!,17745.45,17794.05,17692.0,17693.4,1906650.0
2021-09-29 13:45:00,NSE:NIFTY1!,17693.85,17717.8,17683.05,17710.35,532050.0
2021-09-30 07:45:00,NSE:NIFTY1!,17697.3,17728.6,17650.0,17697.35,1663800.0
2021-09-30 08:45:00,NSE:NIFTY1!,17699.15,17704.4,17664.8,17687.45,961150.0
2021-09-30 09:45:00,NSE:NIFTY1!,17684.4,17740.2,17682.45,17729.4,1362750.0
2021-09-30 10:45:00,NSE:NIFTY1!,17729.15,17732.0,17614.0,17640.85,1626500.0
2021-09-30 11:45:00,NSE:NIFTY1!,17638.0,17673.55,17592.05,17632.0,1437300.0
2021-09-30 12:45:00,NSE:NIFTY1!,17631.9,17655.0,17580.5,17626.1,1248600.0
2021-09-30 13:45:00,NSE:NIFTY1!,17628.8,17629.75,17611.35,17619.5,613600.0
2021-10-01 07:45:00,NSE:NIFTY1!,17523.7,17523.7,17433.0,17460.15,2997700.0
2021-10-01 08:45:00,NSE:NIFTY1!,17458.8,17544.25,17458.2,17519.3,1149350.0
2021-10-01 09:45:00,NSE:NIFTY1!,17518.75,17528.25,17448.0,17460.1,809700.0
2021-10-01 10:45:00,NSE:NIFTY1!,17462.9,17516.7,17451.1,17498.9,676800.0
2021-10-01 11:45:00,NSE:NIFTY1!,17496.6,17528.0,17473.4,17525.7,594250.0
2021-10-01 12:45:00,NSE:NIFTY1!,17525.95,17562.3,17502.05,17524.0,1073500.0
2021-10-01 13:45:00,NSE:NIFTY1!,17524.0,17529.65,17507.15,17525.75,651650.0
2021-10-04 07:45:00,NSE:NIFTY1!,17571.0,17715.6,17560.05,17704.55,2331200.0
2021-10-04 08:45:00,NSE:NIFTY1!,17705.5,17745.0,17700.75,17719.25,1045000.0
2021-10-04 09:45:00,NSE:NIFTY1!,17721.8,17728.0,17681.2,17697.0,697500.0
2021-10-04 10:45:00,NSE:NIFTY1!,17695.0,17699.4,17642.25,17680.85,911350.0
2021-10-04 11:45:00,NSE:NIFTY1!,17681.95,17724.0,17676.0,17700.1,662850.0
2021-10-04 12:45:00,NSE:NIFTY1!,17701.0,17718.0,17687.3,17714.5,691200.0
2021-10-04 13:45:00,NSE:NIFTY1!,17711.95,17715.0,17701.15,17710.0,555900.0
2021-10-05 07:45:00,NSE:NIFTY1!,17645.0,17687.45,17631.0,17671.7,1522700.0
2021-10-05 08:45:00,NSE:NIFTY1!,17671.65,17698.0,17667.0,17677.0,621650.0
2021-10-05 09:45:00,NSE:NIFTY1!,17676.5,17700.0,17670.3,17689.95,394700.0
2021-10-05 10:45:00,NSE:NIFTY1!,17689.95,17775.0,17685.0,17767.05,1250400.0
2021-10-05 11:45:00,NSE:NIFTY1!,17766.05,17807.7,17750.0,17806.9,785700.0
2021-10-05 12:45:00,NSE:NIFTY1!,17808.0,17840.0,17790.0,17833.7,1194200.0
2021-10-05 13:45:00,NSE:NIFTY1!,17833.95,17839.0,17827.25,17837.05,522050.0
2021-10-06 07:45:00,NSE:NIFTY1!,17838.7,17863.95,17810.6,17818.0,1960650.0
2021-10-06 08:45:00,NSE:NIFTY1!,17817.95,17831.3,17762.0,17805.7,1149800.0
2021-10-06 09:45:00,NSE:NIFTY1!,17806.5,17847.8,17805.05,17845.7,548600.0
2021-10-06 10:45:00,NSE:NIFTY1!,17846.3,17865.0,17754.95,17759.2,1282350.0
2021-10-06 11:45:00,NSE:NIFTY1!,17758.85,17758.85,17693.5,17737.2,2076700.0
2021-10-06 12:45:00,NSE:NIFTY1!,17736.3,17737.1,17613.4,17627.05,2263250.0
2021-10-06 13:45:00,NSE:NIFTY1!,17627.8,17634.0,17603.0,17610.3,997000.0
2021-10-07 07:45:00,NSE:NIFTY1!,17772.55,17833.05,17753.15,17813.2,2618850.0
2021-10-07 08:45:00,NSE:NIFTY1!,17812.85,17830.0,17791.65,17817.0,869450.0
2021-10-07 09:45:00,NSE:NIFTY1!,17815.1,17877.95,17803.0,17861.0,1241100.0
2021-10-07 10:45:00,NSE:NIFTY1!,17860.0,17880.0,17846.1,17872.05,701200.0
2021-10-07 11:45:00,NSE:NIFTY1!,17874.15,17884.0,17833.25,17867.45,811350.0
2021-10-07 12:45:00,NSE:NIFTY1!,17866.85,17866.85,17797.05,17798.05,1223400.0
2021-10-07 13:45:00,NSE:NIFTY1!,17799.05,17822.2,17791.85,17820.0,558000.0
2021-10-08 07:45:00,NSE:NIFTY1!,17883.8,17898.5,17835.3,17886.1,1772950.0
2021-10-08 08:45:00,NSE:NIFTY1!,17888.9,17940.0,17872.15,17897.35,1291450.0
2021-10-08 09:45:00,NSE:NIFTY1!,17898.0,17920.0,17861.05,17868.2,513500.0
2021-10-08 10:45:00,NSE:NIFTY1!,17865.0,17887.75,17842.9,17873.75,858450.0
2021-10-08 11:45:00,NSE:NIFTY1!,17873.25,17915.0,17868.0,17915.0,482350.0
2021-10-08 12:45:00,NSE:NIFTY1!,17915.0,17932.75,17888.7,17900.05,839900.0
2021-10-08 13:45:00,NSE:NIFTY1!,17900.05,17913.15,17897.0,17911.1,600650.0
2021-10-11 07:45:00,NSE:NIFTY1!,17898.5,17980.0,17860.0,17975.95,1293800.0
2021-10-11 08:45:00,NSE:NIFTY1!,17977.05,18032.0,17969.0,18029.7,866950.0
2021-10-11 09:45:00,NSE:NIFTY1!,18029.0,18042.25,17987.95,18016.9,710400.0
2021-10-11 10:45:00,NSE:NIFTY1!,18016.7,18059.6,18016.1,18028.0,757200.0
2021-10-11 11:45:00,NSE:NIFTY1!,18029.0,18057.25,18005.0,18037.05,652000.0
2021-10-11 12:45:00,NSE:NIFTY1!,18037.9,18038.45,17967.25,17974.2,961150.0
2021-10-11 13:45:00,NSE:NIFTY1!,17973.05,17980.85,17958.15,17975.35,604600.0
2021-10-12 07:45:00,NSE:NIFTY1!,17919.0,17975.0,17885.65,17946.55,1686200.0
2021-10-12 08:45:00,NSE:NIFTY1!,17946.2,17951.95,17882.0,17913.8,887950.0
2021-10-12 09:45:00,NSE:NIFTY1!,17912.0,17927.25,17862.6,17893.95,855900.0
2021-10-12 10:45:00,NSE:NIFTY1!,17893.95,17940.8,17880.0,17927.0,615050.0
2021-10-12 11:45:00,NSE:NIFTY1!,17927.0,17971.95,17901.0,17969.0,657450.0
2021-10-12 12:45:00,NSE:NIFTY1!,17969.0,17995.55,17965.65,17994.05,955950.0
2021-10-12 13:45:00,NSE:NIFTY1!,17994.05,18015.0,17994.05,18007.0,662100.0
2021-10-13 07:45:00,NSE:NIFTY1!,18050.0,18124.75,18042.0,18116.7,1636600.0
2021-10-13 08:45:00,NSE:NIFTY1!,18116.0,18137.8,18098.5,18132.7,580950.0
2021-10-13 09:45:00,NSE:NIFTY1!,18134.4,18149.0,18107.0,18141.5,767000.0
2021-10-13 10:45:00,NSE:NIFTY1!,18142.1,18174.5,18135.0,18172.0,696750.0
2021-10-13 11:45:00,NSE:NIFTY1!,18174.35,18207.95,18164.1,18175.0,1556350.0
2021-10-13 12:45:00,NSE:NIFTY1!,18175.0,18200.65,18165.0,18177.1,955250.0
2021-10-13 13:45:00,NSE:NIFTY1!,18177.1,18179.4,18165.45,18176.5,520550.0
2021-10-14 07:45:00,NSE:NIFTY1!,18260.0,18283.65,18240.0,18268.1,1611200.0
2021-10-14 08:45:00,NSE:NIFTY1!,18268.1,18296.8,18261.3,18295.5,505850.0
2021-10-14 09:45:00,NSE:NIFTY1!,18295.2,18318.8,18291.75,18310.7,624650.0
2021-10-14 10:45:00,NSE:NIFTY1!,18311.0,18314.0,18278.6,18298.0,734550.0
2021-10-14 11:45:00,NSE:NIFTY1!,18298.15,18330.0,18265.15,18320.95,967200.0
2021-10-14 12:45:00,NSE:NIFTY1!,18320.8,18358.95,18311.1,18356.95,1046150.0
2021-10-14 13:45:00,NSE:NIFTY1!,18357.05,18365.9,18350.0,18356.7,865750.0
2021-10-18 07:45:00,NSE:NIFTY1!,18456.25,18518.0,18436.1,18487.35,2216900.0
2021-10-18 08:45:00,NSE:NIFTY1!,18487.5,18509.55,18477.0,18486.1,622750.0
2021-10-18 09:45:00,NSE:NIFTY1!,18486.0,18507.8,18478.0,18500.0,417000.0
2021-10-18 10:45:00,NSE:NIFTY1!,18500.4,18543.25,18491.0,18497.0,845650.0
2021-10-18 11:45:00,NSE:NIFTY1!,18497.1,18534.1,18472.0,18529.0,784550.0
2021-10-18 12:45:00,NSE:NIFTY1!,18529.15,18531.95,18487.2,18492.6,1000400.0
2021-10-18 13:45:00,NSE:NIFTY1!,18492.35,18495.35,18482.0,18490.85,499700.0
2021-10-19 07:45:00,NSE:NIFTY1!,18578.9,18594.0,18411.0,18457.85,2737900.0
2021-10-19 08:45:00,NSE:NIFTY1!,18457.0,18544.7,18438.65,18532.0,1368900.0
2021-10-19 09:45:00,NSE:NIFTY1!,18533.0,18577.45,18528.35,18570.05,703650.0
2021-10-19 10:45:00,NSE:NIFTY1!,18573.55,18593.4,18551.05,18577.0,557150.0
2021-10-19 11:45:00,NSE:NIFTY1!,18580.0,18585.0,18507.0,18519.4,940550.0
2021-10-19 12:45:00,NSE:NIFTY1!,18518.45,18541.9,18405.2,18417.75,2466900.0
2021-10-19 13:45:00,NSE:NIFTY1!,18419.85,18445.4,18395.1,18441.5,1242250.0
2021-10-20 07:45:00,NSE:NIFTY1!,18430.1,18466.8,18350.0,18453.25,2465800.0
2021-10-20 08:45:00,NSE:NIFTY1!,18452.6,18459.0,18385.05,18422.5,775900.0
2021-10-20 09:45:00,NSE:NIFTY1!,18421.0,18441.95,18326.25,18326.35,1434200.0
2021-10-20 10:45:00,NSE:NIFTY1!,18325.35,18370.0,18310.05,18365.0,1615150.0
2021-10-20 11:45:00,NSE:NIFTY1!,18367.65,18385.0,18275.25,18292.35,1673650.0
2021-10-20 12:45:00,NSE:NIFTY1!,18289.9,18328.95,18251.15,18303.0,2250000.0
2021-10-20 13:45:00,NSE:NIFTY1!,18303.1,18330.0,18300.0,18320.0,613500.0
2021-10-21 07:45:00,NSE:NIFTY1!,18365.5,18366.0,18253.1,18261.3,1638600.0
2021-10-21 08:45:00,NSE:NIFTY1!,18263.0,18265.4,18139.1,18153.8,2085950.0
2021-10-21 09:45:00,NSE:NIFTY1!,18153.75,18211.95,18131.1,18177.6,1208200.0
2021-10-21 10:45:00,NSE:NIFTY1!,18177.0,18195.0,18140.55,18160.0,818700.0
2021-10-21 11:45:00,NSE:NIFTY1!,18161.3,18170.85,18092.0,18102.35,1326750.0
2021-10-21 12:45:00,NSE:NIFTY1!,18104.85,18218.85,18077.5,18188.6,2057350.0
2021-10-21 13:45:00,NSE:NIFTY1!,18188.9,18244.9,18188.9,18239.0,679350.0
2021-10-22 07:45:00,NSE:NIFTY1!,18247.8,18318.0,18222.55,18279.65,1920350.0
2021-10-22 08:45:00,NSE:NIFTY1!,18282.95,18290.0,18238.05,18265.0,784550.0
2021-10-22 09:45:00,NSE:NIFTY1!,18263.15,18273.0,18145.5,18156.35,1603050.0
2021-10-22 10:45:00,NSE:NIFTY1!,18156.95,18187.0,18090.0,18094.55,1196600.0
2021-10-22 11:45:00,NSE:NIFTY1!,18097.4,18161.65,18078.0,18148.5,1475100.0
2021-10-22 12:45:00,NSE:NIFTY1!,18148.55,18170.9,18051.1,18147.45,1861950.0
2021-10-22 13:45:00,NSE:NIFTY1!,18148.9,18153.1,18130.0,18138.85,522850.0
2021-10-25 07:45:00,NSE:NIFTY1!,18220.0,18224.4,17986.6,18022.05,2887200.0
2021-10-25 08:45:00,NSE:NIFTY1!,18021.4,18139.8,18011.0,18131.5,1503750.0
2021-10-25 09:45:00,NSE:NIFTY1!,18133.2,18234.35,18130.05,18173.0,1673300.0
2021-10-25 10:45:00,NSE:NIFTY1!,18168.9,18198.0,18130.35,18165.0,704950.0
2021-10-25 11:45:00,NSE:NIFTY1!,18162.2,18210.0,18117.05,18118.0,882700.0
2021-10-25 12:45:00,NSE:NIFTY1!,18113.2,18163.4,18075.75,18140.5,1307650.0
2021-10-25 13:45:00,NSE:NIFTY1!,18139.95,18153.75,18135.25,18150.15,402850.0
2021-10-26 07:45:00,NSE:NIFTY1!,18180.05,18285.0,18157.15,18260.0,1750400.0
2021-10-26 08:45:00,NSE:NIFTY1!,18258.65,18269.8,18142.0,18178.65,1311900.0
2021-10-26 09:45:00,NSE:NIFTY1!,18177.55,18198.75,18108.1,18177.95,1013150.0
2021-10-26 10:45:00,NSE:NIFTY1!,18176.55,18197.5,18123.25,18176.2,942950.0
2021-10-26 11:45:00,NSE:NIFTY1!,18173.5,18264.05,18171.35,18263.8,1284200.0
2021-10-26 12:45:00,NSE:NIFTY1!,18263.6,18300.0,18234.65,18299.95,1220550.0
